code,fy,eps,bps,roe,debt,op_margin,net_margin,op_profit,revenue,dps
461300,202412,2710.0,14512.0,23.29,21.61,30.29,20.42,461.0,1522.0,738.0
461300,202512,3723.0,16098.0,25.36,30.51,31.53,25.1,618.0,1959.0,1554.0
121800,202312,-372.0,7368.0,-4.47,14.04,-98.7,-258.63,-99.0,100.0,
121800,202412,872.0,8263.0,11.16,16.08,-114.69,697.01,-111.0,96.0,
121800,202512,114.0,8348.0,1.37,9.07,-71.1,85.22,-72.0,101.0,
108860,202312,-102.0,4877.0,-2.74,14.4,7.71,-0.24,41.0,530.0,
108860,202412,-216.0,4484.0,-4.61,18.72,0.71,-0.91,8.0,1125.0,
108860,202512,-223.0,4090.0,-5.2,18.16,1.29,-3.78,15.0,1148.0,
200470,202312,-393.0,2397.0,-15.65,113.61,-24.41,-17.77,-229.0,937.0,
200470,202412,-1197.0,1304.0,-66.16,194.17,-24.83,-58.48,-215.0,867.0,
200470,202512,123.0,1657.0,8.33,159.09,4.75,4.71,53.0,1110.0,
023410,202312,850.0,14368.0,7.0,114.08,5.73,4.7,844.0,14734.0,170.0
023410,202412,-746.0,12873.0,-6.18,131.31,3.95,-7.23,550.0,13933.0,170.0
023410,202512,-132.0,12870.0,-1.16,125.63,2.43,-1.84,324.0,13327.0,180.0
377460,202312,-84976.0,41525.0,-98.06,302.76,-38.7,-48.99,-1061.0,2743.0,
377460,202412,-29746.0,12346.0,-110.43,909.22,-0.8,-42.51,-9.0,1163.0,
377460,202512,227.0,915.0,18.78,174.28,-2.09,7.82,-19.0,916.0,
389500,202312,-1784.0,1947.0,-65.4,369.7,-108.53,-214.5,-56.0,51.0,
389500,202412,-145.0,2037.0,-7.55,137.95,-126.11,-16.41,-69.0,55.0,
389500,202512,-1503.0,1974.0,-76.71,157.78,-95.33,-131.32,-69.0,72.0,
060720,202312,1307.0,11143.0,12.92,38.65,9.24,8.51,336.0,3636.0,400.0
060720,202412,900.0,11959.0,8.33,47.55,7.03,6.85,219.0,3110.0,330.0
060720,202512,861.0,12563.0,7.55,46.61,7.47,4.8,318.0,4249.0,365.0
180400,202312,-929.0,701.0,-99.67,247.04,-37.46,-67.49,-154.0,412.0,
180400,202412,-1309.0,284.0,-267.67,342.44,-63.62,-151.66,-216.0,339.0,
180400,202512,-587.0,954.0,-53.82,61.72,-82.84,-100.78,-243.0,294.0,
024840,202312,2.0,3450.0,0.06,92.07,1.14,0.1,78.0,6850.0,
024840,202412,23.0,3559.0,0.67,97.66,2.49,0.23,175.0,7027.0,
024840,202512,-1.0,3484.0,-0.04,175.63,3.21,0.18,243.0,7586.0,
100120,202312,1471.0,23482.0,6.93,35.72,8.51,6.7,187.0,2203.0,350.0
100120,202412,2129.0,25807.0,9.41,36.36,10.02,9.46,223.0,2229.0,600.0
100120,202512,2251.0,27823.0,9.03,41.51,8.95,8.74,214.0,2393.0,690.0
394280,202312,-697.0,959.0,-56.25,117.26,-80.96,-75.82,-159.0,196.0,
394280,202412,-1183.0,2446.0,-67.14,42.76,-160.57,-178.02,-246.0,153.0,
394280,202512,-1208.0,683.0,-77.48,178.54,-180.01,-187.64,-289.0,161.0,
389260,202312,360.0,7094.0,5.39,184.4,27.16,9.96,167.0,616.0,
389260,202412,457.0,7551.0,6.24,187.34,14.32,11.5,97.0,678.0,
389260,202512,807.0,9190.0,9.64,131.86,12.83,10.8,168.0,1310.0,
094480,202312,-1.0,2897.0,-0.04,218.55,6.98,-0.27,92.0,1324.0,45.0
094480,202412,21.0,2872.0,0.72,225.23,10.27,0.43,132.0,1288.0,45.0
094480,202512,212.0,3035.0,7.16,236.9,14.18,6.32,184.0,1297.0,45.0
237880,202312,1533.0,12209.0,13.71,30.82,10.23,8.26,338.0,3306.0,400.0
237880,202412,1542.0,13391.0,12.43,26.31,7.0,7.73,246.0,3514.0,400.0
237880,202512,751.0,13864.0,5.68,24.24,5.0,4.02,164.0,3289.0,250.0
089980,202312,750.0,12381.0,6.35,80.78,4.88,6.53,90.0,1836.0,200.0
089980,202412,385.0,12894.0,3.13,80.19,3.41,3.59,59.0,1718.0,200.0
089980,202512,422.0,13001.0,3.34,86.93,3.43,3.45,67.0,1960.0,200.0
064820,202312,787.0,7391.0,12.11,782.33,6.93,4.59,410.0,5907.0,300.0
064820,202412,508.0,7695.0,7.46,826.62,7.55,3.54,390.0,5165.0,300.0
064820,202512,1922.0,9768.0,23.12,770.15,8.62,11.08,500.0,5798.0,700.0
071200,202312,675.0,5389.0,13.36,30.97,4.59,19.55,39.0,859.0,
071200,202412,1549.0,6911.0,25.21,29.43,8.07,40.21,77.0,958.0,
071200,202512,1082.0,7866.0,14.66,27.79,13.88,26.13,142.0,1024.0,200.0
304360,202312,-944.0,618.0,-638.59,158.6,-45.68,-70.62,-60.0,131.0,
304360,202412,-582.0,1010.0,-70.89,143.57,-39.65,-42.38,-54.0,137.0,
304360,202512,-684.0,710.0,-79.08,146.44,-50.42,-42.66,-83.0,165.0,
365270,202312,-711.0,2569.0,-26.32,66.69,-102.08,-112.54,-105.0,103.0,
365270,202412,-913.0,1835.0,-41.46,97.94,-773.92,-911.85,-126.0,16.0,
365270,202512,-1026.0,1765.0,-54.03,43.47,-232409.08,-255074.44,-165.0,0.0,
114190,202312,168.0,1494.0,12.32,303.41,4.98,3.78,69.0,1392.0,
114190,202412,40.0,1550.0,2.6,127.99,3.02,-0.26,68.0,2244.0,
114190,202512,-234.0,1321.0,-16.31,128.99,-2.87,-3.99,-61.0,2123.0,
047920,202312,-666.0,2908.0,-22.32,60.35,-14.37,-14.29,-195.0,1360.0,
047920,202412,64.0,3659.0,1.98,35.68,1.07,1.47,15.0,1371.0,
047920,202512,141.0,3816.0,3.79,36.38,0.52,2.22,11.0,2056.0,
065680,202312,586.0,27866.0,2.5,33.28,5.01,3.51,80.0,1599.0,150.0
065680,202412,2087.0,30650.0,8.46,33.02,11.42,11.26,201.0,1762.0,300.0
065680,202512,2322.0,32705.0,8.47,31.5,11.7,11.54,218.0,1864.0,350.0
378340,202312,-357.0,6025.0,-8.42,94.27,7.78,-3.26,153.0,1967.0,
378340,202412,661.0,6710.0,10.39,48.34,4.98,4.68,142.0,2854.0,67.0
378340,202512,-716.0,5893.0,-11.36,67.12,-66.8,-47.75,-222.0,332.0,
068930,202312,442.0,5993.0,8.03,46.73,11.83,8.03,250.0,2115.0,200.0
068930,202412,548.0,5080.0,10.45,109.81,10.89,7.38,237.0,2177.0,500.0
068930,202512,756.0,5341.0,15.41,102.9,12.43,10.1,316.0,2538.0,520.0
416180,202312,1223.0,10779.0,13.64,40.44,6.72,7.31,84.0,1247.0,200.0
416180,202412,786.0,11542.0,7.11,40.81,6.93,5.59,88.0,1270.0,200.0
416180,202512,61.0,11704.0,0.54,136.12,1.94,0.47,23.0,1169.0,200.0
043370,202312,2929.0,36156.0,8.82,36.66,4.26,5.42,483.0,11346.0,250.0
043370,202412,2950.0,40966.0,8.14,33.67,4.46,5.37,515.0,11529.0,350.0
043370,202512,2204.0,43257.0,5.63,34.72,4.03,3.85,484.0,12007.0,400.0
456010,202312,-902.0,847.0,83.16,10.68,-38.22,-145.95,-24.0,62.0,
456010,202412,-467.0,3240.0,-22.2,6.46,-100.03,-87.04,-67.0,67.0,
456010,202512,-499.0,3161.0,-15.36,66.63,-220.49,-166.16,-89.0,40.0,
065710,202312,3009.0,18856.0,17.04,10.44,19.62,23.36,130.0,662.0,1500.0
065710,202412,2233.0,19516.0,12.69,14.16,3.54,24.69,16.0,465.0,2500.0
065710,202512,4026.0,18120.0,24.38,24.6,21.71,17.76,253.0,1166.0,6000.0
452430,202312,-1778.0,1389.0,-45024.03,99.05,-215.64,-408.43,-69.0,32.0,
452430,202412,-2146.0,2032.0,-125.23,89.97,-43.12,-213.73,-34.0,80.0,
452430,202512,-585.0,1566.0,-32.67,145.68,-26.37,-27.66,-46.0,173.0,
298830,202312,98.0,1567.0,7.32,64.76,18.13,9.22,115.0,633.0,
298830,202412,205.0,1772.0,12.4,53.05,8.88,11.35,79.0,888.0,
298830,202512,163.0,2019.0,8.6,46.84,13.41,10.25,126.0,939.0,
243840,202312,679.0,7407.0,9.58,148.69,8.09,5.73,437.0,5399.0,86.0
243840,202412,481.0,7920.0,6.31,144.34,3.04,5.07,132.0,4328.0,66.0
243840,202512,-128.0,7821.0,-1.63,147.5,1.45,-1.42,59.0,4082.0,
085910,202312,-221.0,3789.0,-5.68,83.61,-0.15,-6.09,-1.0,543.0,200.0
085910,202412,348.0,3949.0,9.38,66.51,5.85,11.49,32.0,543.0,200.0
085910,202512,305.0,4154.0,7.83,82.52,11.33,9.13,78.0,687.0,200.0
053030,202312,147.0,5863.0,2.5,41.74,0.67,2.96,10.0,1548.0,
053030,202412,-1097.0,5695.0,-19.34,53.84,-23.65,-27.05,-308.0,1301.0,
053030,202512,-99.0,5881.0,-1.75,66.13,-2.69,-1.95,-45.0,1685.0,
036030,202312,332.0,4984.0,6.92,76.77,2.44,4.14,96.0,3928.0,
036030,202412,401.0,5330.0,7.78,76.88,6.34,5.07,246.0,3882.0,
036030,202512,890.0,6183.0,15.47,63.62,11.15,11.02,442.0,3959.0,280.0
215000,202312,12670.0,68089.0,20.41,49.79,16.72,10.75,1145.0,6851.0,4500.0
215000,202412,7937.0,73193.0,11.63,48.98,15.46,6.78,958.0,6200.0,4000.0
215000,202512,4085.0,73255.0,5.83,40.69,14.09,2.66,681.0,4833.0,4000.0
493280,202312,-6382.0,-7145.0,,-125.48,,,-86.0,,
493280,202412,-1290.0,-8380.0,16.62,-146.8,50.73,-43.07,140.0,276.0,
493280,202512,86.0,5770.0,-47.26,2.46,2.56,7.55,3.0,116.0,
445090,202312,439.0,9158.0,7.21,63.57,5.21,4.91,39.0,742.0,
445090,202412,-1308.0,7825.0,-15.39,98.24,-18.04,-14.89,-170.0,941.0,
445090,202512,-2443.0,5085.0,-38.05,299.71,-37.85,-36.45,-276.0,728.0,
042370,202312,-31.0,8093.0,-0.38,39.41,8.17,6.33,288.0,3529.0,50.0
042370,202412,317.0,8938.0,3.72,39.74,11.94,9.7,511.0,4283.0,50.0
042370,202512,253.0,9877.0,2.68,32.78,12.89,9.88,557.0,4323.0,60.0
094360,202312,-1282.0,3503.0,-46.46,10.57,28.2,-96.82,78.0,276.0,
094360,202412,481.0,3778.0,13.46,10.82,19.51,36.97,53.0,271.0,100.0
094360,202512,280.0,4120.0,7.39,25.79,24.46,20.8,70.0,285.0,116.0
206640,202312,1105.0,8476.0,14.84,15.44,21.22,19.87,285.0,1342.0,200.0
206640,202412,1161.0,9653.0,13.75,14.18,18.93,19.7,262.0,1382.0,150.0
206640,202512,1012.0,10825.0,10.71,15.34,17.85,14.73,289.0,1621.0,150.0
061090,202312,2204.0,20650.0,11.41,27.08,8.36,7.07,128.0,1536.0,
061090,202412,3822.0,25314.0,16.65,26.49,12.87,11.35,216.0,1675.0,
061090,202512,3277.0,31550.0,11.04,16.73,9.09,9.32,163.0,1793.0,
241520,202312,525.0,3895.0,14.82,31.76,52.27,43.52,175.0,336.0,40.0
241520,202412,390.0,4308.0,9.98,38.1,38.71,27.37,150.0,386.0,40.0
241520,202512,637.0,4874.0,14.58,36.52,49.49,39.37,223.0,451.0,40.0
254490,202312,355.0,5554.0,7.53,86.22,2.47,1.33,94.0,3805.0,
254490,202412,419.0,5948.0,7.29,55.23,2.1,1.24,102.0,4876.0,
254490,202512,979.0,7635.0,14.41,70.29,3.0,2.22,191.0,6356.0,
217730,202312,-405.0,717.0,-45.08,82.52,-179.29,-182.78,-228.0,127.0,
217730,202412,-131.0,663.0,-18.95,28.81,-198.26,-113.13,-154.0,77.0,
217730,202512,-140.0,730.0,-18.75,18.0,-494.56,-293.0,-177.0,36.0,
073490,202312,1430.0,21824.0,7.3,31.91,7.49,7.89,103.0,1374.0,350.0
073490,202412,333.0,22269.0,1.51,35.7,1.29,1.53,24.0,1897.0,120.0
073490,202512,-158.0,21991.0,-0.71,36.42,-0.6,-0.64,-11.0,1861.0,100.0
317330,202312,-403.0,9756.0,-4.05,179.08,-6.62,-20.49,-62.0,941.0,
317330,202412,-2681.0,9681.0,-28.3,222.24,-30.31,-72.8,-302.0,997.0,
317330,202512,-3746.0,5642.0,-48.94,507.37,-38.39,-94.17,-430.0,1121.0,
950170,202402,408.0,1706.0,26.4,222.77,14.6,13.64,219.0,1500.0,
950170,202502,1501.0,3536.0,57.47,95.64,15.41,25.02,476.0,3086.0,
950170,202602,94.0,3321.0,2.73,89.11,1.96,1.61,59.0,3017.0,
046970,202312,-135.0,1039.0,-11.57,33.51,-6.32,-8.76,-35.0,546.0,
046970,202412,-117.0,917.0,-12.04,50.8,-6.34,-10.79,-30.0,474.0,
046970,202512,-18.0,903.0,-2.0,44.13,-1.59,-1.86,-7.0,425.0,
086390,202312,319.0,7270.0,4.66,32.98,4.26,3.64,71.0,1678.0,150.0
086390,202412,-1252.0,5822.0,-19.88,58.15,-25.36,-29.5,-234.0,924.0,
086390,202512,-984.0,4773.0,-19.3,82.27,-19.14,-20.36,-211.0,1102.0,
095500,202312,-39.0,8680.0,-0.54,129.37,1.98,0.12,137.0,6940.0,
095500,202412,712.0,9853.0,8.51,88.28,4.0,4.14,249.0,6223.0,50.0
095500,202512,446.0,10551.0,4.77,95.51,3.89,2.53,209.0,5385.0,70.0
045390,202312,153.0,1730.0,9.27,106.55,3.17,9.53,36.0,1123.0,
045390,202412,209.0,1898.0,11.52,118.62,5.23,9.84,78.0,1491.0,
045390,202512,290.0,2189.0,14.2,118.39,4.93,13.32,76.0,1532.0,
014940,202312,195.0,1908.0,10.38,127.67,8.1,5.66,128.0,1575.0,50.0
014940,202412,572.0,2418.0,26.45,95.84,12.0,12.57,249.0,2073.0,100.0
014940,202512,420.0,2752.0,16.26,89.79,11.71,9.24,243.0,2073.0,
058970,202312,-2385.0,2524.0,-67.72,217.45,7.38,-41.88,47.0,632.0,
058970,202412,1613.0,7276.0,31.88,15.09,10.83,23.41,86.0,795.0,
058970,202512,238.0,7728.0,3.19,18.66,1.08,3.02,9.0,840.0,
023760,202312,419.0,3916.0,12.39,537.25,21.5,17.32,821.0,3820.0,56.0
023760,202412,514.0,4308.0,12.62,562.07,20.94,17.54,969.0,4626.0,60.0
023760,202512,637.0,4821.0,14.08,583.67,23.76,18.67,1279.0,5384.0,80.0
314930,202312,-33.0,1472.0,-2.27,1.39,-50.16,-24.26,-21.0,41.0,
314930,202412,0.0,1466.0,0.03,2.66,-32.81,0.2,-17.0,53.0,
314930,202512,29.0,1495.0,1.95,1.98,9.28,12.12,7.0,70.0,
290690,202312,-248.0,2131.0,-12.67,156.59,0.86,-11.19,5.0,598.0,
290690,202412,-1098.0,1642.0,-58.22,49.74,-13.06,-80.83,-66.0,507.0,
290690,202512,-159.0,1865.0,-9.12,55.77,-17.55,-20.16,-67.0,383.0,
353810,202312,455.0,1839.0,27.57,159.99,12.47,9.74,206.0,1654.0,100.0
353810,202412,573.0,2538.0,26.72,305.42,8.43,5.18,324.0,3843.0,200.0
353810,202512,834.0,3240.0,29.06,188.38,9.43,6.14,450.0,4769.0,250.0
475400,202312,-1752.0,2126.0,,23.85,-130.75,-205.33,-100.0,76.0,
475400,202412,-1402.0,6396.0,-28.79,9.08,-207.42,-195.44,-143.0,69.0,
475400,202512,-1439.0,5040.0,-25.19,16.89,-141.02,-128.49,-184.0,131.0,
203650,202312,222.0,1052.0,23.47,280.76,14.3,9.61,333.0,2327.0,
203650,202412,128.0,1138.0,11.91,263.22,9.54,4.49,256.0,2688.0,
203650,202512,84.0,1244.0,7.19,280.96,7.05,2.32,225.0,3189.0,
019010,202312,285.0,7815.0,4.45,77.53,14.17,18.89,92.0,650.0,30.0
019010,202412,-262.0,7453.0,-4.11,78.34,38.5,-23.63,184.0,479.0,50.0
019010,202512,1945.0,9718.0,27.16,63.07,31.19,209.61,150.0,482.0,70.0
064550,202312,-410.0,8674.0,-4.6,34.32,0.3,-2.63,8.0,2632.0,
064550,202412,-798.0,8288.0,-9.4,46.41,-4.56,-6.48,-134.0,2940.0,
064550,202512,-109.0,8124.0,-1.33,62.95,4.61,0.52,152.0,3301.0,
005710,202312,1784.0,22246.0,8.28,26.68,6.08,4.6,472.0,7777.0,175.0
005710,202412,3624.0,25572.0,15.16,38.9,8.05,7.8,750.0,9315.0,200.0
005710,202512,3836.0,29170.0,14.02,29.52,6.68,7.26,708.0,10589.0,250.0
194700,202312,1175.0,11311.0,11.56,32.09,8.44,7.27,255.0,3022.0,200.0
194700,202412,1227.0,12386.0,10.97,31.48,7.79,8.01,232.0,2977.0,200.0
194700,202512,1888.0,14257.0,14.99,41.2,10.65,8.9,431.0,4043.0,400.0
099430,202312,421.0,2132.0,21.22,25.17,43.09,42.16,280.0,650.0,70.0
099430,202412,233.0,2289.0,10.83,78.89,35.64,26.37,237.0,664.0,50.0
099430,202512,245.0,2841.0,9.73,46.19,16.51,22.0,150.0,909.0,70.0
144510,202312,-11.0,35548.0,-0.03,22.84,2.17,0.04,41.0,1875.0,100.0
144510,202412,-4677.0,30464.0,-14.9,25.09,-11.46,-43.41,-200.0,1745.0,
144510,202512,-17269.0,12404.0,-84.71,59.52,-8.33,-165.25,-138.0,1655.0,
462860,202312,187.0,495.0,46.51,210.72,25.37,26.9,107.0,421.0,
462860,202412,161.0,653.0,28.06,179.61,16.0,15.83,100.0,627.0,
462860,202512,158.0,1022.0,19.29,162.44,22.72,17.91,136.0,600.0,30.0
036710,202312,-1917.0,2664.0,-54.52,212.87,-18.88,-17.96,-2063.0,10930.0,10.0
036710,202412,-1519.0,515.0,-99.45,427.28,-10.1,-8.63,-1315.0,13021.0,10.0
036710,202512,-727.0,485.0,-147.91,326.96,-2.24,-9.89,-343.0,15281.0,10.0
067390,202312,-10283.0,6756.0,-446.04,1552.09,-21.59,-23.94,-364.0,1685.0,
067390,202412,-626.0,8225.0,-10.5,89.8,-3.73,-9.98,-64.0,1714.0,
067390,202512,-226.0,7614.0,-2.93,82.69,2.89,-3.47,74.0,2544.0,
052330,202312,509.0,23190.0,2.48,36.49,1.47,2.35,48.0,3271.0,200.0
052330,202412,1742.0,26307.0,8.29,22.89,7.65,8.65,235.0,3080.0,250.0
052330,202512,1655.0,27942.0,8.0,18.45,9.52,7.14,378.0,3968.0,300.0
484810,202312,193.0,1517.0,13.08,344.7,10.71,6.54,36.0,332.0,
484810,202412,325.0,2432.0,14.93,144.88,9.21,6.7,53.0,572.0,
484810,202512,-1032.0,3578.0,-35.94,71.49,-1.36,-27.03,-8.0,566.0,
036190,202312,6334.0,55933.0,12.03,30.31,12.87,11.26,435.0,3376.0,1300.0
036190,202412,6673.0,61112.0,11.58,27.95,10.64,11.77,362.0,3402.0,1400.0
036190,202512,5099.0,65215.0,8.2,27.38,10.34,7.22,438.0,4234.0,1600.0
112290,202312,-299.0,2991.0,-9.45,97.68,-12.57,-9.72,-78.0,623.0,
112290,202412,-791.0,2201.0,-30.46,161.3,-11.61,-22.74,-82.0,703.0,
112290,202512,229.0,2431.0,9.88,252.44,-2.13,5.57,-18.0,831.0,
380540,202312,-317.0,1387.0,-21.66,76.69,-15.41,-17.18,-41.0,263.0,
380540,202412,-445.0,990.0,-38.66,107.56,-27.99,-28.82,-65.0,233.0,
380540,202512,-1031.0,945.0,-119.16,201.78,-27.55,-104.84,-59.0,215.0,
194480,202312,-4162.0,12332.0,-31.75,78.18,-29.78,-30.86,-480.0,1611.0,
194480,202412,2327.0,13986.0,19.72,68.91,11.51,11.97,272.0,2362.0,
194480,202512,863.0,15161.0,6.61,78.65,2.15,3.65,64.0,2956.0,
053300,202312,222.0,4353.0,5.33,47.35,15.15,10.93,140.0,922.0,70.0
053300,202412,264.0,4627.0,6.14,74.56,15.47,10.2,189.0,1219.0,150.0
053300,202512,617.0,5107.0,13.36,69.01,19.54,20.29,271.0,1385.0,200.0
304100,202312,-779.0,6033.0,-15.24,34.39,-30.14,-34.8,-93.0,308.0,
304100,202412,-393.0,5905.0,-6.63,28.3,-14.44,-12.75,-66.0,459.0,
304100,202512,-885.0,5600.0,-15.27,44.38,-19.32,-28.82,-80.0,416.0,
462350,202312,-5484.0,1127.0,260.18,21.28,-6883.1,-35971.47,-159.0,2.0,
462350,202412,-1742.0,2149.0,-104.19,26.54,-223717.95,-226723.54,-329.0,0.0,
462350,202512,-3216.0,1772.0,-156.1,34.67,-2630.5,-2734.28,-722.0,27.0,
012210,202312,51.0,2849.0,1.75,167.28,7.76,1.22,60.0,768.0,
012210,202412,173.0,3694.0,5.3,134.01,5.83,4.53,45.0,764.0,
012210,202512,77.0,4178.0,2.03,103.63,7.88,2.29,58.0,738.0,
419530,202312,-1997.0,5718.0,-37.09,112.64,-9.9,-17.98,-94.0,951.0,
419530,202412,-2263.0,3652.0,-52.23,216.33,-5.25,-16.64,-61.0,1164.0,
419530,202512,3306.0,8830.0,54.69,62.64,16.02,21.34,226.0,1413.0,
450950,202312,29.0,225.0,14.33,147.08,8.89,4.98,16.0,175.0,
450950,202412,173.0,600.0,40.61,25.92,23.11,18.56,67.0,288.0,
450950,202512,250.0,1247.0,27.74,11.65,27.39,24.27,104.0,379.0,106.0
018310,202312,8121.0,40225.0,23.35,28.73,28.25,27.17,1241.0,4394.0,300.0
018310,202412,4993.0,44614.0,12.04,21.19,18.74,18.26,753.0,4019.0,200.0
018310,202512,696.0,45432.0,1.58,17.31,2.03,3.23,64.0,3170.0,300.0
084850,202312,-1455.0,8941.0,-17.19,222.36,-2.56,-5.68,-149.0,5805.0,
084850,202412,54.0,9396.0,0.64,206.21,0.37,0.19,24.0,6479.0,
084850,202512,-4125.0,4571.0,-64.76,417.93,-1.16,-15.51,-70.0,6031.0,
125020,202312,415.0,1311.0,35.36,61.32,3.45,5.18,87.0,2521.0,
125020,202412,186.0,1664.0,12.5,33.89,3.6,2.06,109.0,3039.0,
125020,202512,49.0,2222.0,2.48,55.47,2.27,0.56,68.0,2991.0,
484120,202312,-250.0,5447.0,-5.16,373.36,8.22,-1.7,78.0,951.0,
484120,202412,1781.0,13101.0,19.41,53.51,6.84,10.78,97.0,1417.0,
484120,202512,49.0,15451.0,0.34,35.77,2.42,0.35,34.0,1398.0,
318060,202312,-732.0,-4127.0,18.61,-171.63,-66.78,-51.93,-70.0,104.0,
318060,202412,-4269.0,427.0,240.58,470.03,-56.87,-202.58,-92.0,161.0,
318060,202512,-1189.0,1893.0,-93.7,88.56,-53.84,-56.84,-111.0,205.0,
067080,202312,-62.0,4181.0,-1.52,183.33,1.39,-0.36,20.0,1414.0,150.0
067080,202412,29.0,4110.0,0.73,169.59,4.49,0.56,67.0,1494.0,150.0
067080,202512,89.0,4229.0,2.26,166.44,2.21,1.63,32.0,1431.0,150.0
013120,202312,469.0,11397.0,4.17,38.11,4.07,5.78,300.0,7366.0,80.0
013120,202412,202.0,11515.0,1.76,31.72,4.04,3.52,210.0,5204.0,80.0
013120,202512,288.0,11867.0,2.49,40.2,4.41,6.75,171.0,3873.0,90.0
102940,202312,-2692.0,12063.0,-20.12,124.76,-19.33,-24.65,-241.0,1246.0,
102940,202412,-7794.0,12021.0,-64.87,180.95,-13.68,-57.68,-221.0,1614.0,
102940,202512,2001.0,45249.0,6.81,56.57,8.41,11.94,176.0,2090.0,
307180,202312,-742.0,221.0,-173.51,449.69,-42.84,-46.27,-167.0,391.0,
307180,202412,16.0,315.0,6.07,864.82,6.4,1.08,53.0,832.0,
307180,202512,-395.0,645.0,-78.52,567.13,-8.27,-10.53,-85.0,1029.0,
452280,202312,345.0,3230.0,12.04,31.36,12.97,9.51,62.0,478.0,
452280,202412,244.0,3440.0,7.3,34.0,10.14,8.57,49.0,485.0,
452280,202512,518.0,3957.0,14.04,105.7,15.42,14.13,98.0,632.0,
314130,202312,-1485.0,1931.0,-59.44,42.76,-385.37,-354.31,-551.0,143.0,
314130,202412,-616.0,1472.0,-36.32,48.73,-87.22,-96.77,-242.0,277.0,
314130,202512,-172.0,2402.0,-8.34,26.56,-118.9,-31.26,-292.0,246.0,
446540,202312,-5.0,2414.0,-0.24,33.07,-0.5,-0.18,-3.0,501.0,
446540,202412,243.0,2657.0,9.57,17.95,7.54,9.52,40.0,530.0,
446540,202512,-138.0,2519.0,-5.32,19.65,-9.65,-6.61,-42.0,432.0,
082800,202312,-66.0,2072.0,-3.23,66.86,3.62,-4.71,26.0,713.0,
082800,202412,-194.0,2026.0,-9.48,73.31,3.26,-11.39,29.0,876.0,
082800,202512,-609.0,1379.0,-36.21,127.73,-32.3,-54.64,-192.0,593.0,
272110,202312,1354.0,8182.0,18.1,94.07,22.12,22.72,105.0,474.0,
272110,202412,1116.0,8888.0,13.26,123.59,22.74,14.32,141.0,622.0,
272110,202512,3185.0,12376.0,30.79,137.16,26.34,30.27,222.0,844.0,
190510,202312,1450.0,9273.0,17.32,39.77,6.22,6.43,227.0,3656.0,
190510,202412,1607.0,11364.0,16.64,58.43,4.65,5.8,209.0,4504.0,650.0
190510,202512,1700.0,12226.0,14.84,49.89,6.13,5.46,282.0,4599.0,728.0
214180,202312,1720.0,14092.0,14.5,94.09,13.18,11.06,380.0,2885.0,360.0
214180,202412,2105.0,16673.0,14.63,109.92,15.29,10.88,489.0,3195.0,490.0
214180,202512,2329.0,17664.0,14.22,122.33,13.35,9.79,502.0,3758.0,500.0
034810,202312,-879.0,23855.0,-3.88,84.24,4.6,0.11,1063.0,23084.0,225.0
034810,202412,172.0,23981.0,0.79,92.29,3.22,-0.15,714.0,22204.0,225.0
034810,202512,-708.0,23076.0,-3.29,101.02,1.85,-1.99,418.0,22601.0,250.0
036560,202312,1855.0,21362.0,8.63,17.8,15.0,21.06,208.0,1387.0,600.0
036560,202412,1219.0,30627.0,4.69,25.31,13.49,17.03,152.0,1127.0,800.0
036560,202512,591.0,36900.0,1.75,26.3,9.21,8.42,102.0,1105.0,800.0
425040,202312,1074.0,8292.0,16.43,62.24,10.52,11.34,211.0,2008.0,350.0
425040,202412,605.0,8702.0,7.15,50.8,6.35,5.5,197.0,3102.0,100.0
425040,202512,748.0,9438.0,8.37,45.11,8.88,6.33,248.0,2797.0,150.0
459510,202312,-677.0,-469.0,326.52,-455.03,-52.58,-44.08,-55.0,104.0,
459510,202412,-440.0,579.0,-285.18,182.67,-23.69,-30.52,-29.0,121.0,
459510,202512,-701.0,1248.0,-75.89,98.01,-65.51,-66.45,-82.0,125.0,
042420,202312,821.0,50721.0,2.13,26.84,4.74,10.24,174.0,3666.0,
042420,202412,-1357.0,50326.0,-3.65,21.71,5.55,-5.32,204.0,3681.0,313.0
042420,202512,3946.0,56817.0,10.08,23.57,12.65,14.14,552.0,4368.0,486.0
039830,202312,661.0,13422.0,5.41,274.16,12.22,2.6,284.0,2326.0,150.0
039830,202412,586.0,15196.0,4.43,269.26,11.23,1.51,310.0,2757.0,180.0
039830,202512,2023.0,18082.0,13.37,227.55,13.56,6.41,445.0,3281.0,600.0
354320,202312,-1147.0,20780.0,-6.46,102.97,7.34,-3.07,159.0,2160.0,
354320,202412,102.0,22042.0,0.48,123.29,-1.75,-1.52,-27.0,1569.0,
354320,202512,-205.0,23535.0,-0.9,112.69,3.31,-3.26,62.0,1878.0,
066620,202312,3685.0,31855.0,15.52,60.28,8.08,6.89,324.0,4013.0,400.0
066620,202412,5430.0,42335.0,16.61,52.61,9.89,9.66,417.0,4216.0,500.0
066620,202512,5293.0,47874.0,13.15,46.07,10.43,9.04,458.0,4389.0,500.0
143240,202312,1620.0,16087.0,10.91,17.66,19.21,14.15,253.0,1315.0,500.0
143240,202412,1076.0,16817.0,7.12,16.5,16.56,9.62,213.0,1284.0,500.0
143240,202512,7852.0,25433.0,41.2,22.35,13.84,75.7,168.0,1212.0,700.0
